Customer_id,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
2543,41,Prefer Not to say,Food & Beverage,466.51,2024-08-27
2544,50,Male,Home Goods,310.7,2024-11-26
2545,52,Female,Home Goods,475.15,2024-12-28
2546,48,Female,Electronics,412.54,2024-12-25
2547,48,Prefer Not to say,Home Goods,107.33,2024-08-27
2548,20,Prefer Not to say,Home Goods,403.6,2024-02-02
2549,58,Female,Apparel,422.15,2024-07-11
2550,21,Female,Food & Beverage,231.26,2024-06-25
2551,41,Female,Home Goods,443.49,2024-01-20
2552,47,Male,Electronics,254.7,2024-07-25
2553,32,Female,Home Goods,445.92,2024-11-28
2554,40,Male,Apparel,154.73,2024-07-01
2555,46,Female,Home Goods,66.88,2024-05-31
2556,30,Female,Food & Beverage,280.19,2024-11-17
2557,52,Male,Apparel,67.22,2024-06-05
2558,21,Prefer Not to say,Food & Beverage,57.16,2024-01-28
2559,52,Male,Food & Beverage,368.37,2024-11-15
2560,59,Female,Home Goods,243.69,2024-05-17
2561,67,Prefer Not to say,Apparel,134.55,2024-01-02
2562,57,Prefer Not to say,Apparel,463.72,2024-01-25
2563,67,Male,Home Goods,15.86,2024-04-12
2564,47,Female,Apparel,110.82,2024-12-04
2565,57,Prefer Not to say,Home Goods,115.81,2024-06-01
2566,25,Female,Books,233.46,2024-09-18
2567,21,Prefer Not to say,Electronics,242.57,2024-07-17
2568,50,Male,Apparel,401.01,2024-06-14
2569,49,Female,Food & Beverage,174.11,2024-01-04
2570,64,Prefer Not to say,Electronics,77.92,2024-06-19
2571,37,Prefer Not to say,Electronics,159.34,2024-10-15
2572,51,Prefer Not to say,Food & Beverage,159.36,2024-07-20
2573,32,Prefer Not to say,Home Goods,332.11,2024-11-17
2574,27,Prefer Not to say,Food & Beverage,64.23,2024-04-12
2575,34,Male,Apparel,355.96,2024-07-29
2576,35,Female,Home Goods,180.35,2024-03-12
2577,31,Female,Books,75.98,2024-11-21
2578,49,Male,Books,86.8,2024-11-22
2579,25,Female,Home Goods,224.28,2024-08-28
2580,29,Female,Apparel,227.1,2024-03-12
2581,65,Female,Home Goods,90.43,2024-01-14
2582,38,Female,Books,89.83,2024-12-22
2583,46,Female,Books,489.31,2024-05-23
2584,59,Prefer Not to say,Food & Beverage,442.35,2024-05-17
2585,68,Female,Books,166.19,2024-04-10
2586,45,Male,Apparel,35.97,2024-05-20
2587,23,Prefer Not to say,Electronics,377.44,2024-07-30
2588,42,Female,Books,420.12,2024-06-25
2589,69,Prefer Not to say,Electronics,314.0,2024-07-26
2590,54,Male,Electronics,383.37,2024-06-07
2591,36,Male,Electronics,159.52,2024-02-23
2592,52,Female,Electronics,362.15,2024-07-01
2593,41,Female,Electronics,278.14,2024-06-30
2594,44,Prefer Not to say,Electronics,169.93,2024-01-02
2595,37,Female,Home Goods,331.64,2024-01-01
2596,36,Prefer Not to say,Home Goods,83.94,2024-10-07
2597,55,Female,Electronics,207.52,2024-11-07
2598,67,Prefer Not to say,Apparel,393.77,2024-07-20
2599,62,Prefer Not to say,Home Goods,115.88,2024-04-19
2600,35,Male,Apparel,424.54,2024-07-20
2601,36,Female,Apparel,490.05,2024-07-23
2602,54,Prefer Not to say,Apparel,114.03,2024-10-27
2603,36,Male,Electronics,15.68,2024-01-23
2604,25,Male,Food & Beverage,327.46,2024-03-08
2605,31,Female,Food & Beverage,467.29,2024-09-29
2606,59,Female,Home Goods,248.55,2024-11-11
2607,20,Prefer Not to say,Electronics,234.3,2024-04-14
2608,22,Male,Home Goods,109.13,2024-01-29
2609,44,Male,Apparel,263.84,2024-12-21
2610,24,Prefer Not to say,Apparel,430.85,2024-04-27
2611,44,Prefer Not to say,Books,301.47,2024-05-27
2612,44,Prefer Not to say,Apparel,390.33,2024-05-06
2613,36,Male,Food & Beverage,468.28,2024-08-18
2614,29,Female,Food & Beverage,343.85,2024-07-13
2615,23,Prefer Not to say,Apparel,280.9,2024-05-26
2616,62,Prefer Not to say,Apparel,494.07,2024-10-14
2617,36,Prefer Not to say,Apparel,250.86,2024-05-31
2618,44,Male,Electronics,495.84,2024-02-16
2619,30,Prefer Not to say,Apparel,95.39,2024-03-27
2620,44,Prefer Not to say,Apparel,76.03,2024-07-13
2621,20,Male,Food & Beverage,234.56,2024-10-23
2622,34,Male,Home Goods,18.36,2024-12-27
2623,40,Prefer Not to say,Electronics,49.81,2024-04-17
2624,42,Male,Books,170.26,2024-01-02
2625,35,Prefer Not to say,Food & Beverage,485.43,2024-12-06
2626,56,Prefer Not to say,Electronics,363.52,2024-06-14
2627,42,Female,Apparel,30.67,2024-05-24
2628,37,Male,Apparel,17.07,2024-12-05
2629,29,Prefer Not to say,Food & Beverage,419.98,2024-01-26
2630,47,Male,Food & Beverage,141.91,2024-11-20
2631,36,Female,Home Goods,456.49,2024-01-31
2632,67,Prefer Not to say,Electronics,361.97,2024-09-14
2633,32,Female,Home Goods,475.56,2024-07-09
2634,48,Prefer Not to say,Electronics,351.82,2024-12-22
2635,65,Prefer Not to say,Electronics,82.7,2024-11-28
2636,50,Prefer Not to say,Books,410.18,2024-10-31
2637,35,Female,Books,451.16,2024-09-16
2638,63,Male,Books,374.92,2024-12-23
2639,53,Female,Food & Beverage,391.22,2024-06-23
2640,43,Prefer Not to say,Home Goods,204.72,2024-08-19
2641,60,Male,Electronics,255.87,2024-03-20
2642,62,Female,Home Goods,140.7,2024-04-19
2643,46,Prefer Not to say,Apparel,319.17,2024-03-25
2644,56,Female,Food & Beverage,178.28,2024-04-01
2645,22,Male,Home Goods,91.72,2024-07-05
2646,66,Prefer Not to say,Home Goods,72.08,2024-06-15
2647,19,Prefer Not to say,Books,361.2,2024-05-25
2648,21,Prefer Not to say,Food & Beverage,210.03,2024-09-21
2649,63,Male,Apparel,83.12,2024-09-29
2650,47,Female,Electronics,414.32,2024-09-26
2651,68,Male,Books,361.41,2024-10-19
2652,36,Male,Food & Beverage,471.26,2024-12-07
2653,42,Prefer Not to say,Apparel,218.51,2024-03-08
2654,60,Prefer Not to say,Home Goods,191.83,2024-12-20
2655,46,Female,Home Goods,304.17,2024-08-08
2656,20,Female,Home Goods,449.76,2024-04-15
2657,28,Female,Electronics,416.48,2024-08-29
2658,66,Prefer Not to say,Electronics,416.39,2024-06-30
2659,28,Prefer Not to say,Apparel,11.16,2024-08-03
2660,23,Female,Books,274.39,2024-07-08
2661,59,Male,Books,171.76,2024-11-07
2662,29,Male,Food & Beverage,128.65,2024-04-13
2663,66,Female,Books,307.59,2024-11-02
2664,23,Female,Food & Beverage,365.49,2024-03-03
2665,68,Female,Apparel,294.73,2024-12-29
2666,27,Female,Food & Beverage,16.93,2024-06-27
2667,57,Female,Home Goods,176.48,2024-11-10
2668,42,Prefer Not to say,Food & Beverage,162.94,2024-12-09
2669,56,Male,Electronics,161.03,2024-03-19
2670,35,Prefer Not to say,Home Goods,457.55,2024-01-12
2671,64,Female,Apparel,320.76,2024-06-14
2672,51,Male,Home Goods,186.73,2024-11-05
2673,33,Male,Electronics,421.19,2024-05-09
2674,59,Prefer Not to say,Apparel,148.89,2024-04-01
2675,61,Prefer Not to say,Food & Beverage,368.84,2024-04-17
2676,57,Male,Electronics,38.2,2024-05-10
2677,60,Male,Home Goods,323.54,2024-02-02
2678,60,Male,Electronics,426.96,2024-12-21
2679,64,Prefer Not to say,Food & Beverage,197.23,2024-10-12
2680,52,Male,Food & Beverage,135.14,2024-08-04
2681,47,Male,Apparel,428.4,2024-11-26
2682,28,Prefer Not to say,Electronics,382.0,2024-11-30
2683,51,Male,Food & Beverage,189.82,2024-08-29
2684,53,Male,Books,124.8,2024-04-04
2685,57,Prefer Not to say,Books,410.39,2024-06-27
2686,18,Male,Food & Beverage,478.09,2024-09-02
2687,54,Male,Apparel,53.32,2024-04-17
2688,45,Female,Food & Beverage,205.72,2024-04-12
2689,67,Male,Books,363.75,2024-02-07
2690,34,Female,Electronics,372.85,2024-06-25
2691,33,Prefer Not to say,Books,442.13,2024-09-28
2692,42,Prefer Not to say,Electronics,56.28,2024-11-29
2693,55,Female,Home Goods,443.86,2024-08-29
2694,54,Prefer Not to say,Apparel,322.31,2024-12-20
2695,35,Prefer Not to say,Electronics,182.85,2024-05-18
2696,36,Male,Apparel,56.08,2024-07-19
2697,46,Prefer Not to say,Books,473.43,2024-04-27
2698,62,Female,Home Goods,329.92,2024-06-23
2699,47,Prefer Not to say,Food & Beverage,80.01,2024-08-17
2700,27,Female,Food & Beverage,452.53,2024-12-06
2701,65,Prefer Not to say,Apparel,133.91,2024-07-08
2702,39,Prefer Not to say,Books,240.2,2024-09-08
2703,29,Prefer Not to say,Apparel,84.08,2024-02-24
2704,50,Female,Books,469.26,2024-03-18
2705,57,Male,Food & Beverage,210.75,2024-09-29
2706,54,Male,Home Goods,441.56,2024-10-16
2707,23,Prefer Not to say,Books,422.57,2024-03-24
2708,19,Prefer Not to say,Food & Beverage,222.3,2024-02-02
2709,67,Prefer Not to say,Home Goods,445.66,2024-10-24
2710,27,Prefer Not to say,Apparel,352.55,2024-04-24
2711,58,Prefer Not to say,Home Goods,424.13,2024-10-03
2712,61,Female,Electronics,285.31,2024-04-05
2713,31,Prefer Not to say,Home Goods,40.98,2024-01-04
2714,27,Male,Electronics,407.34,2024-05-21
2715,26,Male,Electronics,384.61,2024-02-04
2716,61,Male,Food & Beverage,362.88,2024-03-07
2717,39,Female,Apparel,484.75,2024-05-27
2718,63,Prefer Not to say,Electronics,48.26,2024-04-22
2719,36,Female,Home Goods,142.61,2024-04-07
2720,43,Female,Food & Beverage,343.86,2024-03-21
2721,57,Prefer Not to say,Home Goods,346.82,2024-06-23
2722,41,Prefer Not to say,Electronics,440.49,2024-03-13
2723,58,Prefer Not to say,Home Goods,354.54,2024-04-15
2724,27,Prefer Not to say,Home Goods,156.6,2024-05-28
2725,64,Female,Books,209.0,2024-10-22
2726,46,Prefer Not to say,Electronics,188.81,2024-05-26
2727,69,Female,Apparel,39.11,2024-10-15
2728,52,Prefer Not to say,Books,465.15,2024-09-25
2729,48,Female,Electronics,374.43,2024-12-04
2730,30,Female,Home Goods,262.75,2024-06-30
2731,29,Male,Home Goods,77.66,2024-09-23
2732,59,Male,Home Goods,495.64,2024-10-01
2733,42,Prefer Not to say,Books,123.18,2024-04-08
2734,61,Male,Food & Beverage,419.1,2024-08-20
2735,69,Prefer Not to say,Food & Beverage,192.23,2024-05-17
2736,46,Prefer Not to say,Books,74.31,2024-11-12
2737,53,Male,Books,225.74,2024-04-27
2738,36,Male,Electronics,124.89,2024-02-13
2739,19,Prefer Not to say,Home Goods,352.75,2024-10-28
2740,57,Male,Books,401.52,2024-10-18
2741,64,Prefer Not to say,Electronics,279.49,2024-06-27
2742,23,Prefer Not to say,Apparel,33.02,2024-07-07
2743,28,Male,Food & Beverage,188.99,2024-05-08
2744,67,Male,Home Goods,282.02,2024-11-08
2745,62,Male,Electronics,239.3,2024-03-13
2746,69,Prefer Not to say,Electronics,409.29,2024-09-01
2747,34,Female,Home Goods,464.94,2024-02-19
2748,48,Female,Apparel,440.01,2024-04-13
2749,22,Male,Electronics,162.13,2024-08-08
2750,54,Male,Apparel,479.73,2024-10-25
2751,26,Female,Apparel,438.68,2024-07-03
2752,35,Prefer Not to say,Food & Beverage,278.83,2024-07-02
2753,56,Prefer Not to say,Apparel,272.2,2024-05-15
2754,44,Prefer Not to say,Home Goods,36.94,2024-03-21
2755,34,Female,Apparel,417.27,2024-02-23
2756,24,Prefer Not to say,Home Goods,164.33,2024-05-09
2757,27,Male,Apparel,441.98,2024-07-20
2758,44,Male,Food & Beverage,462.16,2024-04-08
2759,46,Male,Electronics,14.58,2024-07-10
2760,56,Male,Food & Beverage,201.22,2024-03-21
2761,48,Male,Home Goods,36.9,2024-04-01
2762,23,Male,Electronics,487.3,2024-10-28
2763,66,Prefer Not to say,Home Goods,438.76,2024-04-11
2764,21,Male,Apparel,197.34,2024-04-24
2765,26,Male,Books,81.82,2024-10-26
2766,64,Prefer Not to say,Books,226.42,2024-08-10
2767,50,Female,Apparel,425.21,2024-08-02
2768,37,Male,Food & Beverage,43.89,2024-06-14
2769,65,Male,Food & Beverage,280.27,2024-10-17
2770,55,Male,Apparel,405.77,2024-11-19
2771,49,Male,Food & Beverage,44.91,2024-09-25
2772,37,Female,Home Goods,103.42,2024-11-22
2773,40,Prefer Not to say,Food & Beverage,274.21,2024-03-22
2774,32,Female,Apparel,36.55,2024-01-18
2775,25,Male,Apparel,199.56,2024-11-22
2776,69,Prefer Not to say,Food & Beverage,352.23,2024-10-07
2777,57,Female,Food & Beverage,496.6,2024-01-20
2778,28,Female,Books,251.61,2024-01-29
2779,63,Prefer Not to say,Apparel,80.32,2024-10-11
2780,18,Male,Electronics,141.43,2024-02-28
2781,48,Female,Home Goods,150.58,2024-03-29
2782,21,Female,Food & Beverage,209.31,2024-10-01
2783,66,Male,Home Goods,133.71,2024-03-28
2784,28,Male,Apparel,463.76,2024-11-12
2785,23,Female,Home Goods,16.23,2024-07-15
2786,27,Prefer Not to say,Food & Beverage,383.58,2024-12-30
2787,34,Female,Electronics,197.02,2024-08-15
2788,40,Prefer Not to say,Electronics,112.8,2024-09-23
2789,29,Female,Food & Beverage,62.94,2024-12-23
2790,55,Female,Food & Beverage,63.93,2024-01-29
2791,43,Prefer Not to say,Books,32.48,2024-06-28
2792,22,Male,Food & Beverage,399.28,2024-07-16
2793,42,Female,Food & Beverage,142.66,2024-01-10
2794,52,Female,Home Goods,57.93,2024-11-21
2795,34,Prefer Not to say,Home Goods,466.99,2024-12-02
2796,56,Prefer Not to say,Books,360.9,2024-01-15
2797,18,Female,Food & Beverage,452.31,2024-08-27
2798,59,Prefer Not to say,Apparel,415.43,2024-01-02
2799,69,Prefer Not to say,Food & Beverage,58.78,2024-10-31
2800,61,Male,Food & Beverage,183.61,2024-02-20
2801,43,Female,Books,21.98,2024-07-04
2802,54,Female,Electronics,285.66,2024-02-26
2803,56,Male,Food & Beverage,262.01,2024-07-28
2804,46,Female,Food & Beverage,73.21,2024-04-16
2805,51,Prefer Not to say,Home Goods,25.0,2024-11-12
2806,39,Prefer Not to say,Food & Beverage,375.3,2024-10-14
2807,58,Male,Electronics,335.26,2024-01-14
2808,68,Female,Food & Beverage,252.55,2024-08-02
2809,40,Male,Electronics,151.67,2024-02-02
2810,60,Prefer Not to say,Books,128.32,2024-06-06
2811,51,Male,Electronics,110.65,2024-01-25
2812,64,Prefer Not to say,Home Goods,204.87,2024-06-09
2813,21,Prefer Not to say,Books,142.92,2024-02-12
2814,36,Male,Electronics,392.0,2024-12-28
2815,57,Prefer Not to say,Books,106.39,2024-10-19
2816,36,Male,Electronics,257.46,2024-03-07
2817,30,Prefer Not to say,Apparel,208.54,2024-10-26
2818,46,Male,Books,122.26,2024-04-12
2819,24,Prefer Not to say,Home Goods,30.48,2024-08-04
2820,61,Female,Electronics,309.19,2024-03-29
2821,30,Prefer Not to say,Apparel,380.51,2024-01-14
2822,66,Male,Electronics,125.95,2024-04-30
2823,58,Male,Home Goods,243.03,2024-04-09
2824,30,Prefer Not to say,Books,333.14,2024-02-21
2825,64,Prefer Not to say,Food & Beverage,122.61,2024-09-26
2826,37,Prefer Not to say,Books,105.41,2024-07-04
2827,29,Prefer Not to say,Electronics,160.18,2024-08-01
2828,52,Female,Apparel,484.72,2024-11-30
2829,25,Male,Home Goods,344.89,2024-12-03
2830,32,Prefer Not to say,Home Goods,441.39,2024-12-27
2831,30,Female,Electronics,437.21,2024-12-25
2832,57,Prefer Not to say,Food & Beverage,226.95,2024-11-16
2833,58,Female,Home Goods,70.53,2024-02-14
2834,24,Prefer Not to say,Food & Beverage,137.84,2024-10-06
2835,30,Prefer Not to say,Food & Beverage,42.94,2024-07-20
2836,58,Female,Electronics,458.77,2024-05-19
2837,44,Male,Electronics,20.43,2024-02-19
2838,30,Male,Apparel,423.9,2024-10-08
2839,62,Female,Food & Beverage,363.47,2024-02-08
2840,47,Male,Electronics,141.64,2024-06-23
2841,43,Male,Apparel,108.69,2024-05-29
2842,58,Female,Home Goods,354.16,2024-04-24
2843,67,Female,Food & Beverage,477.44,2024-12-30
2844,62,Prefer Not to say,Books,142.3,2024-09-15
2845,53,Prefer Not to say,Apparel,466.92,2024-02-13
2846,64,Female,Electronics,107.75,2024-11-13
2847,59,Female,Food & Beverage,495.03,2024-09-03
2848,49,Prefer Not to say,Home Goods,38.97,2024-11-29
2849,38,Female,Food & Beverage,384.51,2024-12-07
2850,54,Prefer Not to say,Apparel,29.59,2024-09-15
2851,55,Prefer Not to say,Apparel,55.95,2024-10-04
2852,57,Female,Food & Beverage,298.76,2024-12-24
2853,35,Prefer Not to say,Books,453.43,2024-08-31
2854,20,Prefer Not to say,Books,154.79,2024-12-01
2855,42,Female,Electronics,24.36,2024-11-15
2856,58,Prefer Not to say,Home Goods,266.93,2024-10-24
2857,48,Female,Electronics,342.08,2024-09-08
2858,22,Prefer Not to say,Apparel,51.02,2024-12-20
2859,29,Male,Electronics,493.95,2024-03-18
2860,69,Prefer Not to say,Home Goods,364.21,2024-11-20
2861,67,Prefer Not to say,Electronics,102.32,2024-08-17
2862,39,Prefer Not to say,Apparel,242.18,2024-05-02
2863,56,Female,Food & Beverage,378.6,2024-07-26
2864,62,Female,Apparel,414.28,2024-01-22
2865,66,Prefer Not to say,Books,483.93,2024-04-27
2866,19,Prefer Not to say,Apparel,177.31,2024-10-12
2867,69,Prefer Not to say,Books,48.64,2024-03-05
2868,59,Prefer Not to say,Food & Beverage,352.43,2024-05-22
2869,55,Female,Books,337.07,2024-05-26
2870,20,Female,Books,104.55,2024-01-09
2871,28,Female,Food & Beverage,218.93,2024-06-23
2872,44,Male,Food & Beverage,267.02,2024-12-28
2873,36,Female,Home Goods,412.08,2024-12-13
2874,63,Prefer Not to say,Books,186.96,2024-05-27
2875,27,Female,Food & Beverage,275.33,2024-11-18
2876,67,Prefer Not to say,Electronics,493.82,2024-02-20
2877,69,Prefer Not to say,Apparel,155.36,2024-07-07
2878,52,Prefer Not to say,Electronics,143.49,2024-10-11
2879,42,Female,Books,341.18,2024-05-24
2880,49,Prefer Not to say,Books,25.2,2024-05-26
2881,34,Female,Electronics,421.85,2024-12-15
2882,38,Female,Home Goods,281.9,2024-03-08
2883,65,Male,Electronics,401.37,2024-02-25
2884,38,Female,Electronics,182.12,2024-08-28
2885,56,Male,Home Goods,31.98,2024-08-07
2886,64,Male,Food & Beverage,351.03,2024-02-07
2887,66,Male,Home Goods,164.52,2024-11-15
2888,18,Female,Books,374.14,2024-05-12
2889,54,Prefer Not to say,Home Goods,497.01,2024-07-13
2890,61,Prefer Not to say,Electronics,61.2,2024-07-14
2891,21,Male,Food & Beverage,382.98,2024-01-01
2892,61,Female,Food & Beverage,186.81,2024-02-24
2893,25,Female,Home Goods,14.41,2024-02-24
2894,64,Male,Electronics,343.35,2024-08-10
2895,54,Female,Food & Beverage,268.29,2024-10-07
2896,25,Female,Food & Beverage,20.63,2024-01-15
2897,23,Male,Books,416.59,2024-07-20
2898,22,Male,Apparel,20.92,2024-03-01
2899,32,Female,Food & Beverage,38.22,2024-12-26
2900,18,Female,Home Goods,320.76,2024-02-08
2901,42,Prefer Not to say,Books,490.9,2024-05-25
2902,56,Male,Books,488.83,2024-06-05
2903,50,Female,Home Goods,214.71,2024-07-30
2904,26,Male,Home Goods,349.83,2024-09-06
2905,57,Female,Home Goods,339.63,2024-11-08
2906,31,Male,Home Goods,305.25,2024-11-26
2907,21,Female,Electronics,492.0,2024-01-09
2908,67,Prefer Not to say,Food & Beverage,161.33,2024-10-05
2909,18,Prefer Not to say,Home Goods,107.25,2024-04-18
2910,22,Male,Books,354.69,2024-01-18
2911,20,Female,Books,180.73,2024-09-13
2912,50,Prefer Not to say,Food & Beverage,51.28,2024-10-26
2913,25,Male,Food & Beverage,93.33,2024-01-01
2914,47,Male,Books,202.71,2024-05-09
2915,28,Prefer Not to say,Food & Beverage,178.48,2024-04-06
2916,46,Male,Food & Beverage,326.84,2024-07-10
2917,31,Prefer Not to say,Books,238.95,2024-09-26
2918,53,Female,Home Goods,493.77,2024-04-04
2919,31,Male,Books,113.49,2024-10-30
2920,63,Prefer Not to say,Food & Beverage,385.66,2024-07-07
2921,58,Female,Electronics,87.01,2024-12-06
2922,25,Prefer Not to say,Home Goods,301.96,2024-04-17
2923,54,Male,Home Goods,482.17,2024-06-22
2924,51,Prefer Not to say,Food & Beverage,73.71,2024-03-18
2925,38,Prefer Not to say,Books,151.99,2024-06-25
2926,48,Male,Electronics,460.33,2024-09-27
2927,45,Prefer Not to say,Books,77.95,2024-12-31
2928,54,Prefer Not to say,Books,235.7,2024-02-05
2929,38,Prefer Not to say,Apparel,391.56,2024-03-26
2930,67,Male,Home Goods,321.54,2024-06-16
2931,49,Prefer Not to say,Apparel,78.84,2024-12-24
2932,18,Female,Books,41.93,2024-09-01
2933,19,Female,Books,268.25,2024-10-27
2934,25,Prefer Not to say,Home Goods,331.6,2024-03-08
2935,52,Male,Books,382.81,2024-10-07
2936,61,Prefer Not to say,Books,265.61,2024-12-26
2937,22,Female,Food & Beverage,297.49,2024-12-17
2938,46,Prefer Not to say,Home Goods,396.54,2024-01-24
2939,28,Prefer Not to say,Books,127.26,2024-01-07
2940,24,Male,Food & Beverage,343.56,2024-07-16
2941,26,Female,Books,78.3,2024-05-06
2942,47,Prefer Not to say,Books,269.13,2024-03-06
2943,63,Female,Food & Beverage,332.29,2024-06-14
2944,62,Male,Books,101.38,2024-09-10
2945,47,Prefer Not to say,Food & Beverage,27.94,2024-02-22
2946,25,Male,Home Goods,51.49,2024-01-26
2947,25,Prefer Not to say,Food & Beverage,46.09,2024-10-20
2948,59,Male,Books,240.31,2024-08-14
2949,44,Prefer Not to say,Books,462.77,2024-02-02
2950,26,Female,Apparel,225.12,2024-03-29
2951,19,Male,Food & Beverage,335.45,2024-04-16
2952,41,Female,Apparel,323.56,2024-04-08
2953,36,Male,Home Goods,204.4,2024-12-07
2954,40,Female,Apparel,387.88,2024-09-22
2955,30,Male,Food & Beverage,318.1,2024-10-13
2956,29,Male,Books,147.97,2024-05-05
2957,28,Prefer Not to say,Books,77.06,2024-03-08
2958,62,Prefer Not to say,Food & Beverage,292.27,2024-09-22
2959,60,Prefer Not to say,Books,393.01,2024-05-30
2960,60,Female,Books,81.34,2024-09-12
2961,50,Male,Food & Beverage,263.96,2024-09-15
2962,28,Female,Books,180.28,2024-01-02
2963,69,Prefer Not to say,Books,11.34,2024-10-21
2964,32,Prefer Not to say,Food & Beverage,320.45,2024-09-23
2965,52,Female,Apparel,493.44,2024-05-12
2966,24,Female,Apparel,468.63,2024-08-31
2967,69,Female,Food & Beverage,48.03,2024-02-12
2968,50,Male,Home Goods,155.71,2024-12-29
2969,69,Female,Electronics,72.13,2024-01-01
2970,29,Male,Home Goods,306.22,2024-09-25
2971,45,Prefer Not to say,Home Goods,421.01,2024-11-17
2972,35,Prefer Not to say,Home Goods,275.8,2024-04-18
2973,57,Female,Food & Beverage,111.22,2024-04-02
2974,27,Male,Books,408.55,2024-06-15
2975,53,Male,Books,383.81,2024-03-17
2976,24,Prefer Not to say,Apparel,370.48,2024-02-04
2977,67,Prefer Not to say,Electronics,125.19,2024-07-25
2978,31,Female,Home Goods,49.15,2024-03-30
